return,duration,dollar_pnl
0.6238185255198487,13,1320.0
0.5156794425087108,6,592.0
-1.0,10,-324.0
-1.0,9,-352.0
-1.0,2,-244.0
-1.0,4,-428.0
-1.0,9,-408.0
-1.0,1,-416.0
-1.0,11,-312.0
-1.0,37,-412.0
7.919354838709677,154,982.0
-1.0,76,-284.0
-1.0,10,-188.0
10.114864864864865,219,2994.0
-1.0,29,-240.0
-1.0,5,-80.0
-1.0,2,-196.0
-1.0,4,-140.0
-1.0,16,-144.0
-1.0,4,-868.0
-1.0,1,-388.0
-1.0,77,-1684.0
-1.0,112,-952.0
-1.0,6,-688.0
-1.0,266,-636.0
-1.0,1,-140.0
-1.0,3,-468.0
-1.0,79,-872.0
0.7694954128440367,1430,1342.0
4.840909090909091,104,852.0
-1.0,25,-172.0
